date,Time,magnitude,zone,description
1/4/2017,11:50,2.5,MUNTENIA TELEORMAN,
1/3/2017,18:58,3.1,ZONA SEISMICA VRANCEA BUZAU,
1/2/2017,0:11,2.7,ZONA SEISMICA VRANCEA VRANCEA,
12/29/2016,4:50,3.4,ZONA SEISMICA VRANCEA BUZAU,
12/28/2016,16:03,2.2,OLTENIA DOLJ,
12/28/2016,5:01,2.9,ZONA SEISMICA VRANCEA VRANCEA,
12/28/2016,1:21,5.4,ZONA SEISMICA FAGARAS-CAMPULUNG ARGES,
12/28/2016,1:20,5.3,ZONA SEISMICA VRANCEA VRANCEA,
12/25/2016,20:41,2.9,BANAT CARAS-SEVERIN,
12/23/2016,18:58,3,ZONA SEISMICA VRANCEA VRANCEA,
12/23/2016,14:32,2,TRANSILVANIA ALBA,
12/23/2016,12:27,2.9,ZONA SEISMICA VRANCEA BUZAU,
12/23/2016,3:37,2.7,ZONA SEISMICA VRANCEA VRANCEA,
12/22/2016,7:22,2.7,ZONA SEISMICA VRANCEA VRANCEA,
12/22/2016,2:40,2.3,MUNTENIA TELEORMAN,
12/21/2016,16:09,2.4,BANAT TIMIS,
12/21/2016,1:37,3,ZONA SEISMICA VRANCEA BUZAU,
12/19/2016,17:29,2.3,ZONA SEISMICA VRANCEA VRANCEA,
12/19/2016,7:13,3.4,ZONA SEISMICA VRANCEA VRANCEA,
12/18/2016,21:18,2.7,ZONA SEISMICA VRANCEA VRANCEA,
12/17/2016,18:31,2.8,ZONA SEISMICA VRANCEA VRANCEA,
12/17/2016,13:16,3.8,ZONA SEISMICA VRANCEA BUZAU,
12/17/2016,6:49,2.8,ZONA SEISMICA VRANCEA BUZAU,
12/16/2016,2:16,2.8,ZONA SEISMICA VRANCEA VRANCEA,
12/14/2016,12:23,2.6,ZONA SEISMICA VRANCEA VRANCEA,
12/10/2016,9:31,3.7,ZONA SEISMICA VRANCEA BUZAU,
12/9/2016,23:31,2.8,ZONA SEISMICA VRANCEA VRANCEA,
12/6/2016,16:41,2.2,MOLDOVA GALATI,
12/3/2016,19:42,2.2,ZONA SEISMICA VRANCEA VRANCEA,
12/2/2016,5:29,2.1,MOLDOVA GALATI,
12/2/2016,0:27,2.9,ZONA SEISMICA VRANCEA VRANCEA,
12/1/2016,11:01,3.6,ZONA SEISMICA VRANCEA VRANCEA,
11/30/2016,19:17,2.9,ZONA SEISMICA VRANCEA BUZAU,
11/30/2016,15:34,3.8,ZONA SEISMICA VRANCEA VRANCEA,
11/29/2016,14:25,2.1,TRANSILVANIA HARGHITA,
11/28/2016,1:25,3.5,ZONA SEISMICA VRANCEA BUZAU,
11/27/2016,19:11,2.3,ZONA SEISMICA VRANCEA VRANCEA,
11/27/2016,8:34,2.6,ZONA SEISMICA VRANCEA BUZAU,
11/25/2016,7:21,2.1,OLTENIA GORJ,
11/22/2016,19:50,3,ZONA SEISMICA VRANCEA VRANCEA,
11/20/2016,8:32,2.3,ZONA SEISMICA FAGARAS-CAMPULUNG BRASOV,
11/19/2016,19:30,2.8,ZONA SEISMICA VRANCEA VRANCEA,
11/19/2016,13:30,4.4,ZONA SEISMICA VRANCEA BUZAU,
11/16/2016,0:44,3.1,ZONA SEISMICA VRANCEA BUZAU,
11/15/2016,20:48,2.8,MUNTENIA PRAHOVA,
11/15/2016,11:28,2.4,TRANSILVANIA BRASOV,
11/12/2016,2:13,2.7,ZONA SEISMICA VRANCEA BUZAU,
11/11/2016,21:20,2.8,ZONA SEISMICA VRANCEA BUZAU,
11/11/2016,14:29,2.8,ZONA SEISMICA VRANCEA BUZAU,
11/10/2016,15:59,2.9,ZONA SEISMICA VRANCEA BUZAU,
11/9/2016,12:34,2,ZONA SEISMICA FAGARAS-CAMPULUNG ARGES,
11/7/2016,10:29,3,ZONA SEISMICA VRANCEA BUZAU,
11/5/2016,19:03,2.6,ZONA SEISMICA VRANCEA VRANCEA,
11/4/2016,14:52,2.1,DOBROGEA TULCEA,
11/3/2016,20:55,2.5,ZONA SEISMICA VRANCEA VRANCEA,
11/2/2016,2:35,2.4,ZONA SEISMICA VRANCEA VRANCEA,
10/31/2016,13:59,4.5,MOLDOVA NEAMT,
10/31/2016,13:59,4.3,ZONA SEISMICA VRANCEA VRANCEA,
10/31/2016,13:01,2.1,TRANSILVANIA ALBA,
10/29/2016,18:42,2.6,TRANSILVANIA CLUJ,
10/29/2016,13:30,2.3,MOLDOVA NEAMT,
10/29/2016,1:08,3.2,ZONA SEISMICA VRANCEA VRANCEA,
10/28/2016,17:40,3,ZONA SEISMICA VRANCEA VRANCEA,
10/27/2016,3:42,2.7,ZONA SEISMICA VRANCEA BUZAU,
10/27/2016,1:07,3.5,ZONA SEISMICA VRANCEA BUZAU,
10/25/2016,21:37,2.7,ZONA SEISMICA VRANCEA BUZAU,
10/25/2016,5:26,2.3,ZONA SEISMICA VRANCEA COVASNA,
10/23/2016,6:10,3.7,ZONA SEISMICA VRANCEA BUZAU,
10/18/2016,19:36,2.6,ZONA SEISMICA VRANCEA BUZAU,
10/17/2016,20:10,2.7,ZONA SEISMICA VRANCEA BUZAU,
10/17/2016,3:45,2.5,ZONA SEISMICA VRANCEA BUZAU,
10/16/2016,12:22,2.5,ZONA SEISMICA VRANCEA VRANCEA,
10/16/2016,8:56,3.6,ZONA SEISMICA VRANCEA BUZAU,
10/16/2016,4:43,2.2,ZONA SEISMICA VRANCEA BUZAU,
10/14/2016,19:09,3.1,ZONA SEISMICA VRANCEA BUZAU,
10/14/2016,15:46,2.7,ZONA SEISMICA VRANCEA VRANCEA,
10/13/2016,23:29,2,TRANSILVANIA CLUJ,
10/10/2016,7:49,2.8,ZONA SEISMICA VRANCEA PRAHOVA,
10/10/2016,4:41,2.4,ZONA SEISMICA VRANCEA BUZAU,
10/10/2016,4:18,2.7,ZONA SEISMICA FAGARAS-CAMPULUNG ARGES,
10/7/2016,17:02,2.9,ZONA SEISMICA VRANCEA BUZAU,
10/7/2016,16:16,2.9,ZONA SEISMICA VRANCEA BUZAU,
10/7/2016,0:41,2.2,ZONA SEISMICA VRANCEA VRANCEA,
10/4/2016,20:18,2.5,ZONA SEISMICA VRANCEA VRANCEA,
10/3/2016,12:50,2,TRANSILVANIA HUNEDOARA,
10/3/2016,9:12,2.8,ZONA SEISMICA VRANCEA BUZAU,
10/3/2016,0:52,2.8,ZONA SEISMICA VRANCEA BUZAU,
9/28/2016,14:46,2.9,ZONA SEISMICA VRANCEA VRANCEA,
9/28/2016,2:04,3,ZONA SEISMICA VRANCEA BUZAU,
9/26/2016,16:20,2.8,ZONA SEISMICA VRANCEA BUZAU,
9/24/2016,12:15,3.1,ZONA SEISMICA VRANCEA BUZAU,
9/24/2016,2:48,2.7,ZONA SEISMICA VRANCEA VRANCEA,
9/24/2016,2:11,5.3,ZONA SEISMICA VRANCEA VRANCEA,
9/23/2016,13:12,2.3,TRANSILVANIA HUNEDOARA,
9/22/2016,21:46,3.3,ZONA SEISMICA VRANCEA BUZAU,
9/22/2016,14:19,2,TRANSILVANIA ALBA,
9/22/2016,10:18,3.6,ZONA SEISMICA VRANCEA VRANCEA,
9/20/2016,21:07,2.8,ZONA SEISMICA VRANCEA VRANCEA,
9/20/2016,15:37,3.1,ZONA SEISMICA VRANCEA VRANCEA,
9/20/2016,15:34,3.2,ZONA SEISMICA VRANCEA VRANCEA,
9/18/2016,20:24,2.6,ZONA SEISMICA VRANCEA VRANCEA,
9/18/2016,10:03,3.2,ZONA SEISMICA VRANCEA VRANCEA,
9/17/2016,15:43,3.2,DOBROGEA CONSTANTA,
9/17/2016,4:57,2.3,ZONA SEISMICA VRANCEA VRANCEA,
9/16/2016,12:10,3.7,ZONA SEISMICA VRANCEA VRANCEA,
9/16/2016,2:41,2.5,ZONA SEISMICA VRANCEA VRANCEA,
9/15/2016,2:02,3.2,ZONA SEISMICA VRANCEA VRANCEA,
9/14/2016,17:50,3.5,ZONA SEISMICA VRANCEA BUZAU,
9/13/2016,0:00,3.5,ZONA SEISMICA VRANCEA PRAHOVA,
9/12/2016,15:53,2.9,ZONA SEISMICA VRANCEA VRANCEA,
9/11/2016,17:39,2.8,ZONA SEISMICA VRANCEA BUZAU,
9/11/2016,0:30,2.5,ZONA SEISMICA VRANCEA VRANCEA,
9/10/2016,14:23,2.7,MUNTENIA PRAHOVA,
9/9/2016,7:03,3.3,ZONA SEISMICA VRANCEA BUZAU,
9/9/2016,0:33,2.9,ZONA SEISMICA VRANCEA BUZAU,
9/8/2016,20:03,4.7,MUNTENIA DAMBOVITA,
9/8/2016,20:03,4.2,ZONA SEISMICA VRANCEA BUZAU,
9/6/2016,17:46,2.5,ZONA SEISMICA VRANCEA BUZAU,
9/6/2016,16:59,2.9,ZONA SEISMICA VRANCEA VRANCEA,
9/6/2016,11:25,2.6,ZONA SEISMICA VRANCEA VRANCEA,
9/6/2016,3:45,2.6,ZONA SEISMICA VRANCEA VRANCEA,
9/6/2016,0:06,2.8,ZONA SEISMICA VRANCEA BUZAU,
9/5/2016,3:58,3,ZONA SEISMICA VRANCEA VRANCEA,
9/4/2016,1:31,2.8,ZONA SEISMICA VRANCEA PRAHOVA,
9/3/2016,16:01,2.5,ZONA SEISMICA VRANCEA VRANCEA,
9/2/2016,23:26,2.4,OLTENIA GORJ,
9/1/2016,10:49,4.4,ZONA SEISMICA VRANCEA BUZAU,
8/25/2016,12:53,2.1,CRISANA BIHOR,
8/24/2016,14:11,2.3,CRISANA BIHOR,
8/23/2016,14:32,2,MUNTENIA BUZAU,
8/23/2016,13:56,3.4,ZONA SEISMICA VRANCEA VRANCEA,
8/23/2016,11:46,2.1,ZONA SEISMICA VRANCEA VRANCEA,
8/23/2016,7:18,2.7,ZONA SEISMICA VRANCEA BUZAU,
8/23/2016,7:09,3.8,ZONA SEISMICA VRANCEA BUZAU,
8/22/2016,9:10,2.1,MARAMURES SATU MARE,
8/19/2016,19:38,3.8,ZONA SEISMICA VRANCEA VRANCEA,
8/19/2016,12:18,2.1,TRANSILVANIA HUNEDOARA,
8/19/2016,11:07,2.4,CRISANA ARAD,
8/19/2016,10:50,2,TRANSILVANIA HUNEDOARA,
8/19/2016,8:39,3.8,ZONA SEISMICA VRANCEA VRANCEA,
8/16/2016,23:38,2,DOBROGEA TULCEA,
8/16/2016,22:15,2.6,ZONA SEISMICA VRANCEA BUZAU,
8/16/2016,20:25,2.4,BANAT CARAS-SEVERIN,
8/16/2016,12:30,2.1,TRANSILVANIA BRASOV,
8/15/2016,14:11,2.7,ZONA SEISMICA VRANCEA BUZAU,
8/15/2016,6:38,2.4,ZONA SEISMICA VRANCEA VRANCEA,
8/15/2016,1:30,2.6,ZONA SEISMICA VRANCEA VRANCEA,
8/14/2016,22:41,4.1,MOLDOVA VASLUI,
8/14/2016,17:44,4.1,ZONA SEISMICA VRANCEA BUZAU,
8/14/2016,7:19,2.4,ZONA SEISMICA VRANCEA BUZAU,
8/14/2016,5:10,2.3,ZONA SEISMICA VRANCEA VRANCEA,
8/14/2016,1:03,2.7,ZONA SEISMICA VRANCEA VRANCEA,
8/12/2016,8:43,2.4,ZONA SEISMICA VRANCEA VRANCEA,
8/12/2016,0:47,2.1,TRANSILVANIA BRASOV,
8/12/2016,0:47,3.7,ZONA SEISMICA VRANCEA VRANCEA,
8/11/2016,1:44,3.1,ZONA SEISMICA VRANCEA VRANCEA,
8/10/2016,2:43,2,MUNTENIA PRAHOVA,
8/9/2016,7:56,3.5,ZONA SEISMICA VRANCEA VRANCEA,
8/7/2016,8:25,2,ZONA SEISMICA VRANCEA VRANCEA,
8/4/2016,21:30,4.3,ZONA SEISMICA FAGARAS-CAMPULUNG ARGES,
8/4/2016,13:54,4.4,ZONA SEISMICA VRANCEA BUZAU,
8/4/2016,13:54,5.3,TRANSILVANIA BISTRITA-NASAUD,
8/4/2016,13:49,2.9,ZONA SEISMICA FAGARAS-CAMPULUNG ARGES,
8/3/2016,12:09,2.1,TRANSILVANIA BRASOV,
8/2/2016,1:40,2.5,ZONA SEISMICA VRANCEA VRANCEA,
8/1/2016,18:11,2.6,ZONA SEISMICA VRANCEA VRANCEA,
8/1/2016,17:27,2.8,ZONA SEISMICA VRANCEA BUZAU,
8/1/2016,9:47,2.3,ZONA SEISMICA VRANCEA VRANCEA,
7/31/2016,15:30,3,ZONA SEISMICA VRANCEA VRANCEA,
7/30/2016,19:05,2.6,BANAT CARAS-SEVERIN,
7/29/2016,2:30,2.6,ZONA SEISMICA VRANCEA VRANCEA,
7/28/2016,17:54,2,MARAMURES MARAMURES,
7/28/2016,13:49,2.9,ZONA SEISMICA VRANCEA VRANCEA,
7/28/2016,0:31,3.6,ZONA SEISMICA VRANCEA BUZAU,
7/27/2016,10:34,3.6,ZONA SEISMICA VRANCEA VRANCEA,
7/27/2016,0:16,2,ZONA SEISMICA FAGARAS-CAMPULUNG ARGES,
7/26/2016,16:42,2.7,ZONA SEISMICA VRANCEA VRANCEA,
7/25/2016,12:36,3.9,TRANSILVANIA COVASNA,
7/25/2016,10:15,3.9,ZONA SEISMICA VRANCEA BUZAU,
7/24/2016,12:42,2.4,DOBROGEA CONSTANTA,
7/24/2016,11:20,3.5,ZONA SEISMICA VRANCEA VRANCEA,
7/22/2016,13:34,3,ZONA SEISMICA VRANCEA BUZAU,
7/22/2016,12:10,3.3,ZONA SEISMICA VRANCEA BUZAU,
7/22/2016,8:24,2.4,MOLDOVA BOTOSANI,
7/19/2016,14:15,2.8,ZONA SEISMICA VRANCEA VRANCEA,
7/18/2016,11:44,2.9,ZONA SEISMICA VRANCEA VRANCEA,
7/18/2016,5:51,2.9,ZONA SEISMICA VRANCEA BUZAU,
7/14/2016,2:31,2.1,ZONA SEISMICA FAGARAS-CAMPULUNG ARGES,
7/13/2016,8:30,3.2,ZONA SEISMICA VRANCEA VRANCEA,
7/12/2016,21:22,3.5,MOLDOVA SUCEAVA,
7/9/2016,21:20,3.4,ZONA SEISMICA VRANCEA VRANCEA,
7/7/2016,6:43,2.9,MOLDOVA BACAU,
7/6/2016,0:01,2.1,MUNTENIA PRAHOVA,
7/4/2016,19:06,3.9,ZONA SEISMICA VRANCEA VRANCEA,
7/4/2016,14:37,3.9,TRANSILVANIA ALBA,
7/4/2016,6:26,3.4,ZONA SEISMICA VRANCEA VRANCEA,
7/2/2016,18:39,3.2,ZONA SEISMICA VRANCEA VRANCEA,
6/29/2016,14:45,2.2,TRANSILVANIA HUNEDOARA,
6/28/2016,16:59,3.1,ZONA SEISMICA VRANCEA VRANCEA,
6/28/2016,2:37,2.8,ZONA SEISMICA VRANCEA VRANCEA,
6/25/2016,5:14,2.4,ZONA SEISMICA VRANCEA VRANCEA,
6/22/2016,8:10,2.5,ZONA SEISMICA VRANCEA VRANCEA,
6/22/2016,5:57,3.6,ZONA SEISMICA VRANCEA VRANCEA,
6/20/2016,23:54,2.1,MUNTENIA GIURGIU,
6/20/2016,8:04,2.4,MUNTENIA BUZAU,
6/20/2016,5:38,2,ZONA SEISMICA VRANCEA VRANCEA,
6/18/2016,20:26,2.7,ZONA SEISMICA VRANCEA PRAHOVA,
6/18/2016,10:29,3,OLTENIA GORJ,
6/18/2016,6:12,2.8,ZONA SEISMICA VRANCEA BUZAU,
6/16/2016,14:58,3.1,ZONA SEISMICA VRANCEA BUZAU,
6/16/2016,9:55,2,ZONA SEISMICA VRANCEA BUZAU,
6/15/2016,23:23,3.6,ZONA SEISMICA VRANCEA VRANCEA,
6/15/2016,17:50,2,MUNTENIA BUZAU,
6/14/2016,3:16,3,ZONA SEISMICA VRANCEA VRANCEA,
6/11/2016,12:22,2,TRANSILVANIA HUNEDOARA,
6/10/2016,16:26,2.2,MOLDOVA GALATI,
6/10/2016,12:55,3.2,ZONA SEISMICA VRANCEA VRANCEA,
6/8/2016,2:49,2.6,ZONA SEISMICA VRANCEA VRANCEA,
6/8/2016,2:08,2.6,ZONA SEISMICA VRANCEA BUZAU,
6/6/2016,0:06,3.7,ZONA SEISMICA VRANCEA PRAHOVA,
6/3/2016,12:44,2.9,OLTENIA GORJ,
6/2/2016,22:01,2.4,ZONA SEISMICA VRANCEA VRANCEA,
6/2/2016,13:21,2.9,OLTENIA GORJ,
6/2/2016,9:33,2.2,OLTENIA GORJ,
5/31/2016,13:03,2,TRANSILVANIA BRASOV,
5/30/2016,16:19,2.2,TRANSILVANIA HUNEDOARA,
5/28/2016,22:09,2.7,ZONA SEISMICA VRANCEA VRANCEA,
5/28/2016,0:24,2.5,ZONA SEISMICA VRANCEA VRANCEA,
5/26/2016,20:32,2.9,ZONA SEISMICA VRANCEA BUZAU,
5/26/2016,14:17,2.9,ZONA SEISMICA VRANCEA VRANCEA,
5/26/2016,5:31,3.4,ZONA SEISMICA VRANCEA VRANCEA,
5/26/2016,3:41,3.8,ZONA SEISMICA VRANCEA VRANCEA,
5/25/2016,6:07,2.3,ZONA SEISMICA VRANCEA VRANCEA,
5/23/2016,16:49,2,TRANSILVANIA HUNEDOARA,
5/23/2016,9:17,3.3,ZONA SEISMICA VRANCEA BUZAU,
5/21/2016,8:36,2,CRISANA ARAD,
5/17/2016,18:02,2.6,ZONA SEISMICA VRANCEA VRANCEA,
5/17/2016,5:45,2.8,ZONA SEISMICA VRANCEA BUZAU,
5/17/2016,2:21,2.5,ZONA SEISMICA VRANCEA VRANCEA,
5/15/2016,13:52,2.3,ZONA SEISMICA VRANCEA VRANCEA,
5/11/2016,9:12,2.1,CRISANA ARAD,
5/11/2016,4:54,2.8,ZONA SEISMICA VRANCEA VRANCEA,
5/10/2016,6:08,2.8,ZONA SEISMICA VRANCEA BUZAU,
5/10/2016,1:17,2.1,MUNTENIA CALARASI,
5/9/2016,5:42,2.7,ZONA SEISMICA VRANCEA PRAHOVA,
5/9/2016,3:56,2.8,ZONA SEISMICA VRANCEA VRANCEA,
5/9/2016,1:37,3.4,ZONA SEISMICA VRANCEA VRANCEA,
5/8/2016,21:26,2.7,ZONA SEISMICA VRANCEA VRANCEA,
5/7/2016,6:07,2.4,TRANSILVANIA SALAJ,
5/5/2016,21:11,2.9,ZONA SEISMICA VRANCEA BUZAU,
5/5/2016,13:43,3.4,ZONA SEISMICA VRANCEA BUZAU,
5/5/2016,7:51,2.8,ZONA SEISMICA VRANCEA BUZAU,
5/4/2016,20:37,3.6,ZONA SEISMICA VRANCEA BUZAU,
5/3/2016,6:22,2.7,ZONA SEISMICA VRANCEA BUZAU,
5/3/2016,2:23,2.7,ZONA SEISMICA VRANCEA BUZAU,
5/1/2016,20:19,3.3,ZONA SEISMICA VRANCEA BUZAU,
5/1/2016,18:35,2.8,ZONA SEISMICA VRANCEA BUZAU,
4/30/2016,19:31,2.8,ZONA SEISMICA VRANCEA BUZAU,
4/29/2016,18:42,3.8,ZONA SEISMICA VRANCEA BUZAU,
4/29/2016,13:43,3.9,OLTENIA VALCEA,
4/27/2016,13:16,2.9,ZONA SEISMICA VRANCEA BUZAU,
4/26/2016,23:25,2.6,ZONA SEISMICA VRANCEA VRANCEA,
4/25/2016,22:25,2.7,ZONA SEISMICA VRANCEA VRANCEA,
4/24/2016,2:23,3.2,DOBROGEA TULCEA,
4/20/2016,20:48,3.3,ZONA SEISMICA VRANCEA VRANCEA,
4/20/2016,17:44,2.8,ZONA SEISMICA VRANCEA VRANCEA,
4/20/2016,14:08,3.5,ZONA SEISMICA VRANCEA PRAHOVA,
4/20/2016,8:46,3.3,ZONA SEISMICA VRANCEA VRANCEA,
4/18/2016,23:34,3.1,ZONA SEISMICA VRANCEA VRANCEA,
4/18/2016,6:02,2.8,ZONA SEISMICA VRANCEA VRANCEA,
4/16/2016,16:04,3,ZONA SEISMICA VRANCEA VRANCEA,
4/16/2016,14:32,3.1,ZONA SEISMICA VRANCEA BUZAU,
4/15/2016,8:33,3.2,ZONA SEISMICA VRANCEA VRANCEA,
4/14/2016,13:57,2,CRISANA BIHOR,
4/13/2016,16:28,2.7,ZONA SEISMICA VRANCEA VRANCEA,
4/13/2016,14:46,2,OLTENIA GORJ,
4/13/2016,9:59,3,ZONA SEISMICA VRANCEA BUZAU,
4/13/2016,9:42,2.8,ZONA SEISMICA VRANCEA PRAHOVA,
4/11/2016,11:18,3.2,ZONA SEISMICA VRANCEA VRANCEA,
4/10/2016,12:37,2.5,ZONA SEISMICA VRANCEA VRANCEA,
4/6/2016,12:24,2.5,ZONA SEISMICA VRANCEA BUZAU,
4/6/2016,10:40,2.1,DOBROGEA TULCEA,
4/5/2016,22:52,2,ZONA SEISMICA VRANCEA BUZAU,
4/5/2016,5:12,2.1,ZONA SEISMICA VRANCEA VRANCEA,
4/4/2016,14:06,2.1,MUNTENIA IALOMITA,
4/4/2016,12:14,2.1,TRANSILVANIA HUNEDOARA,
3/29/2016,22:25,2.7,ZONA SEISMICA VRANCEA BUZAU,
3/28/2016,23:28,3.5,ZONA SEISMICA VRANCEA BUZAU,
3/28/2016,8:13,2.4,ZONA SEISMICA VRANCEA VRANCEA,
3/28/2016,5:26,2.4,ZONA SEISMICA VRANCEA VRANCEA,
3/26/2016,10:13,2.8,ZONA SEISMICA VRANCEA VRANCEA,
3/26/2016,4:25,3.1,ZONA SEISMICA VRANCEA VRANCEA,
3/22/2016,19:53,3.8,ZONA SEISMICA VRANCEA BUZAU,
3/22/2016,11:30,3.8,DOBROGEA CONSTANTA,
3/20/2016,15:46,3.9,ZONA SEISMICA VRANCEA BUZAU,
3/20/2016,8:00,3,ZONA SEISMICA VRANCEA BUZAU,
3/20/2016,1:54,2.8,ZONA SEISMICA VRANCEA BUZAU,
3/18/2016,23:58,2.9,BANAT TIMIS,
3/18/2016,9:47,4,ZONA SEISMICA VRANCEA VRANCEA,
3/17/2016,23:50,2,BANAT TIMIS,
3/17/2016,18:01,2.4,ZONA SEISMICA VRANCEA VRANCEA,
3/17/2016,13:04,2.1,TRANSILVANIA BRASOV,
3/16/2016,16:09,2.8,ZONA SEISMICA VRANCEA VRANCEA,
3/16/2016,14:58,2.1,MARAMURES SATU MARE,
3/16/2016,4:38,2.9,ZONA SEISMICA VRANCEA BUZAU,
3/13/2016,14:34,3.5,ZONA SEISMICA VRANCEA VRANCEA,
3/12/2016,0:00,3.1,ZONA SEISMICA VRANCEA VRANCEA,
3/11/2016,0:42,2.8,ZONA SEISMICA VRANCEA VRANCEA,
3/10/2016,20:15,2.9,ZONA SEISMICA VRANCEA VRANCEA,
3/7/2016,15:38,2,TRANSILVANIA HUNEDOARA,
3/7/2016,11:43,2.8,ZONA SEISMICA VRANCEA BUZAU,
3/7/2016,4:00,3.3,ZONA SEISMICA VRANCEA VRANCEA,
3/4/2016,2:12,3,DOBROGEA CONSTANTA,
3/2/2016,20:00,3,ZONA SEISMICA VRANCEA VRANCEA,
3/2/2016,15:08,2.5,OLTENIA MEHEDINTI,
3/2/2016,14:07,3.2,ZONA SEISMICA VRANCEA VRANCEA,
3/2/2016,10:47,2,CRISANA BIHOR,
3/1/2016,13:06,4.1,ZONA SEISMICA VRANCEA VRANCEA,
3/1/2016,9:56,4,MUNTENIA BRAILA,
2/29/2016,23:30,3.2,ZONA SEISMICA VRANCEA VRANCEA,
2/29/2016,20:35,2.2,BANAT ARAD,
2/28/2016,23:47,3,ZONA SEISMICA VRANCEA BUZAU,
2/28/2016,10:41,2.6,ZONA SEISMICA VRANCEA VRANCEA,
2/26/2016,17:17,3.4,ZONA SEISMICA VRANCEA BUZAU,
2/26/2016,6:39,3,ZONA SEISMICA VRANCEA VRANCEA,
2/24/2016,9:03,3,ZONA SEISMICA VRANCEA BUZAU,
2/23/2016,23:15,3,ZONA SEISMICA VRANCEA BUZAU,
2/22/2016,18:04,3.4,ZONA SEISMICA VRANCEA VRANCEA,
2/22/2016,10:36,2.7,MOLDOVA NEAMT,
2/21/2016,5:15,3.4,ZONA SEISMICA VRANCEA BUZAU,
2/20/2016,2:31,2.5,ZONA SEISMICA VRANCEA VRANCEA,
2/18/2016,20:43,3.4,ZONA SEISMICA VRANCEA BUZAU,
2/18/2016,15:10,3.8,ZONA SEISMICA VRANCEA VRANCEA,
2/18/2016,12:58,2.7,ZONA SEISMICA VRANCEA COVASNA,
2/16/2016,22:18,2.6,ZONA SEISMICA VRANCEA BUZAU,
2/13/2016,23:06,3.2,ZONA SEISMICA VRANCEA BUZAU,
2/12/2016,8:10,2.7,ZONA SEISMICA VRANCEA BUZAU,
2/11/2016,6:44,2.9,ZONA SEISMICA VRANCEA VRANCEA,
2/10/2016,17:16,2.5,MOLDOVA GALATI,
2/9/2016,15:53,2.1,DOBROGEA CONSTANTA,
2/8/2016,16:02,2,TRANSILVANIA ALBA,
2/8/2016,8:40,3.4,ZONA SEISMICA VRANCEA BUZAU,
2/7/2016,13:10,3.3,ZONA SEISMICA VRANCEA VRANCEA,
2/3/2016,9:48,3.6,ZONA SEISMICA VRANCEA BUZAU,
1/31/2016,20:22,3,ZONA SEISMICA VRANCEA BUZAU,
1/31/2016,13:12,2.4,ZONA SEISMICA VRANCEA BUZAU,
1/30/2016,21:07,2.9,ZONA SEISMICA VRANCEA BUZAU,
1/27/2016,23:02,3.1,ZONA SEISMICA VRANCEA VRANCEA,
1/27/2016,21:40,3.1,ZONA SEISMICA VRANCEA VRANCEA,
1/22/2016,4:13,2.4,BANAT TIMIS,
1/21/2016,14:26,2.8,ZONA SEISMICA VRANCEA VRANCEA,
1/20/2016,14:29,3.2,ZONA SEISMICA VRANCEA VRANCEA,
1/20/2016,1:09,2.8,ZONA SEISMICA VRANCEA BUZAU,
1/19/2016,2:36,3.2,ZONA SEISMICA VRANCEA VRANCEA,
1/15/2016,10:58,2,CRISANA BIHOR,
1/14/2016,5:16,3.1,ZONA SEISMICA VRANCEA VRANCEA,
1/13/2016,11:35,3.7,ZONA SEISMICA VRANCEA BUZAU,
1/11/2016,8:15,3.1,ZONA SEISMICA VRANCEA BUZAU,
1/7/2016,4:28,4.1,ZONA SEISMICA VRANCEA BUZAU,
1/5/2016,18:42,3.1,ZONA SEISMICA VRANCEA VRANCEA,
1/5/2016,18:18,3.1,ZONA SEISMICA VRANCEA BUZAU,
1/4/2016,21:21,2.8,ZONA SEISMICA VRANCEA BUZAU,
1/3/2016,3:46,2.3,ZONA SEISMICA VRANCEA VRANCEA,
12/30/2015,7:22,3.2,ZONA SEISMICA VRANCEA VRANCEA,
12/30/2015,7:10,3,ZONA SEISMICA VRANCEA BUZAU,
12/30/2015,4:55,2,ZONA SEISMICA VRANCEA VRANCEA,
12/30/2015,3:35,2.3,ZONA SEISMICA VRANCEA BUZAU,
12/29/2015,23:28,2,ZONA SEISMICA FAGARAS-CAMPULUNG VALCEA,
12/29/2015,22:42,2,ZONA SEISMICA FAGARAS-CAMPULUNG VALCEA,
12/29/2015,22:41,3.2,MUNTENIA PRAHOVA,
12/29/2015,20:56,4.3,ZONA SEISMICA FAGARAS-CAMPULUNG VALCEA,
12/29/2015,13:12,2.8,ZONA SEISMICA VRANCEA BUZAU,
12/26/2015,18:23,3.1,ZONA SEISMICA VRANCEA VRANCEA,
12/23/2015,14:37,2.8,ZONA SEISMICA VRANCEA BUZAU,
12/23/2015,9:29,2.7,ZONA SEISMICA VRANCEA VRANCEA,
12/20/2015,9:22,2.1,MARAMURES SATU MARE,
12/19/2015,23:59,3,ZONA SEISMICA VRANCEA VRANCEA,
12/19/2015,0:04,2.6,ZONA SEISMICA VRANCEA VRANCEA,
12/18/2015,16:18,4.2,ZONA SEISMICA VRANCEA VRANCEA,
12/17/2015,20:32,3.4,ZONA SEISMICA VRANCEA VRANCEA,
12/17/2015,18:03,2.3,ZONA SEISMICA VRANCEA VRANCEA,
12/17/2015,1:22,3.2,ZONA SEISMICA VRANCEA VRANCEA,
12/16/2015,23:07,2.2,ZONA SEISMICA VRANCEA VRANCEA,
